attempt_id,student_id,quiz_id,score,attempt_date
8563,15309,3,57.0,2025-02-08
8564,15311,5,46.0,2025-11-14
8565,15314,7,64.0,2024-09-26
8566,15315,19,65.0,2024-09-10
8567,15315,5,52.0,2024-10-06
8568,15315,7,45.0,2024-10-14
8569,15316,15,35.0,2025-09-05
8570,15318,23,94.0,2024-08-01
8571,15318,24,75.0,2024-08-01
8572,15318,7,63.0,2024-06-03
8573,15319,19,55.0,2024-07-14
8574,15320,11,78.0,2025-06-16
8575,15320,12,86.0,2025-06-16
8576,15321,11,36.0,2024-12-29
8577,15322,9,53.0,2025-08-25
8578,15324,19,38.0,2024-11-04
8579,15325,17,41.0,2024-12-30
8580,15327,9,93.0,2026-01-06
8581,15327,10,78.0,2026-01-06
8582,15330,11,64.0,2026-05-07
8583,15332,7,59.0,2024-10-20
8584,15333,17,61.0,2025-11-16
8585,15334,1,55.0,2025-11-27
8586,15334,19,88.0,2026-02-11
8587,15334,20,93.0,2026-02-11
8588,15334,17,57.0,2025-12-27
8589,15338,23,54.0,2026-05-04
8590,15339,15,59.0,2026-01-12
8591,15340,3,44.0,2025-06-03
8592,15345,23,97.0,2024-07-11
8593,15345,24,91.0,2024-07-11
8594,15346,23,90.0,2025-01-15
8595,15346,24,82.0,2025-01-15
8596,15347,21,60.0,2025-02-03
8597,15353,11,53.0,2025-05-21
8598,15357,19,46.0,2025-10-27
8599,15357,17,65.0,2025-10-12
8600,15362,11,90.0,2025-01-04
8601,15362,12,81.0,2025-01-04
8602,15363,9,57.0,2024-03-30
8603,15364,7,65.0,2025-06-20
8604,15365,7,61.0,2026-03-21
8605,15366,23,59.0,2024-07-31
8606,15368,7,87.0,2024-08-16
8607,15368,8,80.0,2024-08-16
8608,15371,13,55.0,2025-10-01
8609,15373,17,44.0,2025-11-07
8610,15374,19,99.0,2024-10-29
8611,15374,20,99.0,2024-10-29
8612,15375,5,42.0,2024-10-28
8613,15380,19,39.0,2024-10-07
8614,15382,7,36.0,2024-05-22
8615,15383,7,100.0,2024-07-23
8616,15383,8,76.0,2024-07-23
8617,15386,7,62.0,2026-05-17
8618,15386,1,88.0,2026-06-12
8619,15386,2,100.0,2026-06-12
8620,15387,19,40.0,2026-04-12
8621,15387,3,40.0,2026-04-17
8622,15387,9,59.0,2026-03-09
8623,15390,13,62.0,2025-02-17
8624,15390,9,47.0,2025-02-13
8625,15392,23,44.0,2024-08-20
8626,15392,1,35.0,2024-09-17
8627,15394,17,59.0,2026-02-17
8628,15397,23,58.0,2024-11-01
8629,15402,17,52.0,2025-01-12
8630,15404,11,85.0,2025-12-22
8631,15404,12,86.0,2025-12-22
8632,15406,5,40.0,2026-06-07
8633,15409,11,58.0,2026-04-21
8634,15410,19,62.0,2024-04-11
8635,15410,21,45.0,2024-04-23
8636,15410,7,64.0,2024-04-21
8637,15411,7,57.0,2024-12-29
8638,15412,23,84.0,2025-01-16
8639,15412,24,84.0,2025-01-16
8640,15413,23,39.0,2024-11-29
8641,15416,15,63.0,2025-09-15
8642,15419,19,42.0,2024-03-14
8643,15420,17,56.0,2025-05-30
8644,15422,9,54.0,2025-11-12
8645,15423,5,99.0,2026-05-22
8646,15423,6,82.0,2026-05-22
8647,15424,5,95.0,2025-07-02
8648,15424,6,74.0,2025-07-02
8649,15425,13,90.0,2024-05-16
8650,15425,14,96.0,2024-05-16
8651,15426,15,63.0,2025-08-04
8652,15433,21,77.0,2025-01-21
8653,15433,22,77.0,2025-01-21
8654,15436,7,47.0,2024-05-18
8655,15439,1,63.0,2024-09-07
8656,15440,13,46.0,2024-02-18
8657,15443,1,58.0,2025-04-26
8658,15444,9,48.0,2025-02-05
8659,15444,15,74.0,2025-03-14
8660,15444,16,96.0,2025-03-14
8661,15446,9,51.0,2025-08-29
8662,15446,17,59.0,2025-08-21
8663,15448,13,72.0,2024-03-06
8664,15448,14,72.0,2024-03-06
8665,15451,9,59.0,2026-05-10
8666,15451,7,56.0,2026-03-28
8667,15452,21,45.0,2025-08-31
8668,15452,3,35.0,2025-09-01
8669,15453,23,65.0,2024-07-23
8670,15456,23,61.0,2024-07-08
8671,15458,11,73.0,2025-02-20
8672,15458,12,84.0,2025-02-20
8673,15461,21,53.0,2024-12-16
8674,15462,7,47.0,2024-06-02
8675,15463,1,77.0,2025-09-22
8676,15463,2,81.0,2025-09-22
8677,15464,21,51.0,2025-12-30
8678,15465,19,87.0,2025-05-15
8679,15465,20,85.0,2025-05-15
8680,15466,23,41.0,2024-07-18
8681,15466,7,44.0,2024-06-24
8682,15467,5,62.0,2026-04-17
8683,15474,1,84.0,2024-10-06
8684,15474,2,91.0,2024-10-06
8685,15477,21,36.0,2024-04-12
8686,15490,13,46.0,2025-03-16
8687,15492,7,60.0,2025-12-12
8688,15493,19,42.0,2024-07-04
8689,15494,5,64.0,2025-04-25
8690,15495,7,82.0,2025-07-08
8691,15495,8,90.0,2025-07-08
8692,15498,3,95.0,2025-12-29
8693,15498,4,99.0,2025-12-29
8694,15500,7,97.0,2024-05-12
8695,15500,8,75.0,2024-05-12
8696,15503,19,59.0,2026-02-23
8697,15504,9,91.0,2026-04-22
8698,15504,10,99.0,2026-04-22
8699,15504,11,51.0,2026-04-02
8700,15508,21,52.0,2026-01-02
8701,15514,9,64.0,2025-08-16
8702,15516,1,79.0,2026-04-03
8703,15516,2,83.0,2026-04-03
8704,15522,15,43.0,2025-11-08
8705,15523,7,49.0,2024-05-04
8706,15530,15,77.0,2025-11-23
8707,15530,16,78.0,2025-11-23
8708,15532,17,79.0,2026-02-20
8709,15532,18,87.0,2026-02-20
8710,15532,21,59.0,2026-01-19
8711,15537,21,55.0,2026-03-31
8712,15537,17,83.0,2026-04-26
8713,15537,18,95.0,2026-04-26
8714,15538,19,36.0,2024-12-29
8715,15539,11,40.0,2025-02-13
8716,15545,19,35.0,2024-09-05
8717,15546,15,43.0,2025-05-07
8718,15547,1,72.0,2025-01-02
8719,15547,2,80.0,2025-01-02
8720,15547,7,35.0,2024-11-17
8721,15549,17,85.0,2025-10-20
8722,15549,18,80.0,2025-10-20
8723,15555,19,62.0,2024-11-25
8724,15557,15,51.0,2025-10-21
8725,15558,3,46.0,2026-03-21
8726,15561,3,52.0,2024-02-28
8727,15562,9,54.0,2025-03-02
8728,15563,17,83.0,2026-03-24
8729,15563,18,95.0,2026-03-24
8730,15563,21,42.0,2026-02-04
8731,15568,13,78.0,2025-06-08
8732,15568,14,75.0,2025-06-08
8733,15570,23,48.0,2024-08-10
8734,15571,7,64.0,2024-09-05
8735,15571,23,55.0,2024-09-28
8736,15573,9,79.0,2026-01-13
8737,15573,10,79.0,2026-01-13
8738,15579,15,49.0,2025-06-23
8739,15582,7,42.0,2024-05-18
8740,15583,1,42.0,2025-03-23
8741,15583,19,55.0,2025-03-20
8742,15584,19,54.0,2025-08-31
8743,15586,17,54.0,2025-05-23
8744,15587,13,73.0,2024-04-17
8745,15587,14,79.0,2024-04-17
8746,15588,19,95.0,2024-05-31
8747,15588,20,95.0,2024-05-31
8748,15589,1,54.0,2026-01-07
8749,15594,19,36.0,2024-07-11
8750,15595,13,54.0,2026-03-09
8751,15596,15,63.0,2026-03-07
8752,15599,21,61.0,2025-11-28
8753,15599,7,55.0,2025-12-12
8754,15600,13,63.0,2025-05-20
8755,15601,1,35.0,2025-10-01
8756,15602,3,83.0,2024-05-06
8757,15602,4,75.0,2024-05-06
8758,15604,19,35.0,2024-02-19
8759,15605,23,54.0,2024-11-10
8760,15606,11,55.0,2026-05-29
8761,15609,7,55.0,2024-02-28
8762,15615,19,54.0,2024-08-05
8763,15618,9,45.0,2025-05-09
8764,15624,21,36.0,2025-06-23
8765,15625,19,53.0,2024-08-12
8766,15631,7,35.0,2024-04-11
8767,15634,13,50.0,2025-06-08
8768,15639,15,95.0,2026-05-29
8769,15639,16,99.0,2026-05-29
8770,15640,19,57.0,2024-06-22
8771,15640,7,44.0,2024-06-15
8772,15641,9,65.0,2026-05-16
8773,15642,21,49.0,2024-11-04
8774,15643,9,40.0,2024-03-19
8775,15644,7,80.0,2024-11-25
8776,15644,8,76.0,2024-11-25
8777,15646,5,62.0,2025-05-16
8778,15648,3,58.0,2026-01-03
8779,15652,9,53.0,2026-01-15
8780,15654,7,65.0,2026-01-13
8781,15663,13,47.0,2025-10-17
8782,15668,7,54.0,2024-05-24
8783,15669,9,65.0,2025-08-08
8784,15670,7,51.0,2026-03-11
8785,15671,5,53.0,2025-03-29
8786,15676,7,49.0,2026-03-02
8787,15679,11,76.0,2025-08-26
8788,15679,12,82.0,2025-08-26
8789,15680,5,63.0,2024-02-20
8790,15683,5,53.0,2025-11-14
8791,15684,7,95.0,2024-06-22
8792,15684,8,92.0,2024-06-22
8793,15693,19,51.0,2024-11-03
8794,15697,9,95.0,2025-07-14
8795,15697,10,73.0,2025-07-14
8796,15698,7,85.0,2026-04-19
8797,15698,8,72.0,2026-04-19
8798,15705,23,64.0,2024-10-15
8799,15705,21,36.0,2024-09-15
8800,15708,15,43.0,2025-04-11
8801,15708,19,82.0,2025-04-29
8802,15708,20,75.0,2025-04-29
8803,15709,7,45.0,2026-02-17
8804,15711,17,94.0,2025-11-03
8805,15711,18,85.0,2025-11-03
8806,15713,19,43.0,2024-09-30
8807,15715,23,44.0,2024-07-16
8808,15716,13,83.0,2025-07-17
8809,15716,14,87.0,2025-07-17
8810,15717,15,46.0,2026-01-31
8811,15719,15,55.0,2026-02-22
8812,15719,1,54.0,2026-03-09
8813,15722,1,84.0,2024-04-27
8814,15722,2,91.0,2024-04-27
8815,15722,9,57.0,2024-02-25
8816,15725,17,43.0,2025-07-09
8817,15726,19,59.0,2025-05-26
8818,15727,23,45.0,2025-12-20
8819,15730,1,54.0,2025-09-10
8820,15732,7,37.0,2025-05-06
8821,15734,9,54.0,2025-07-01
8822,15734,23,65.0,2025-07-21
8823,15737,11,78.0,2026-06-14
8824,15737,12,96.0,2026-06-14
8825,15737,5,72.0,2026-05-29
8826,15737,6,88.0,2026-05-29
8827,15742,5,49.0,2025-12-28
8828,15745,11,42.0,2026-05-20
8829,15749,7,42.0,2024-08-19
8830,15754,17,49.0,2025-09-17
8831,15759,7,95.0,2024-07-06
8832,15759,8,95.0,2024-07-06
8833,15768,21,44.0,2024-11-11
8834,15768,5,96.0,2024-12-30
8835,15768,6,94.0,2024-12-30
8836,15771,1,89.0,2026-03-28
8837,15771,2,83.0,2026-03-28
8838,15773,1,35.0,2024-10-23
8839,15774,23,57.0,2025-04-17
8840,15775,5,46.0,2024-10-28
8841,15777,15,57.0,2024-04-17
8842,15779,11,62.0,2025-05-01
8843,15781,7,37.0,2024-05-02
8844,15784,5,39.0,2026-04-07
8845,15784,21,65.0,2026-05-03
8846,15788,9,95.0,2026-04-01
8847,15788,10,83.0,2026-04-01
8848,15790,21,61.0,2026-02-22
8849,15791,21,63.0,2025-05-09
8850,15791,13,41.0,2025-04-21
8851,15792,5,64.0,2024-11-09
8852,15793,19,50.0,2024-02-23
8853,15793,15,57.0,2024-03-12
8854,15794,23,43.0,2024-08-16
8855,15795,23,47.0,2024-06-27
8856,15797,7,61.0,2025-08-28
8857,15800,15,48.0,2026-05-03
8858,15804,9,39.0,2025-03-15
8859,15806,7,35.0,2024-12-20
8860,15809,7,59.0,2024-06-28
8861,15817,3,61.0,2026-04-05
8862,15819,13,40.0,2025-06-15
8863,15820,11,73.0,2026-05-30
8864,15820,12,100.0,2026-05-30
8865,15821,11,47.0,2024-03-11
8866,15823,19,54.0,2025-12-06
8867,15826,7,57.0,2026-04-26
8868,15827,3,65.0,2025-09-30
8869,15828,9,96.0,2025-05-03
8870,15828,10,89.0,2025-05-03
8871,15831,7,61.0,2025-04-24
8872,15838,23,86.0,2024-10-08
8873,15838,24,73.0,2024-10-08
8874,15838,21,65.0,2024-11-03
8875,15841,7,84.0,2025-09-02
8876,15841,8,86.0,2025-09-02
8877,15842,21,97.0,2025-01-26
8878,15842,22,76.0,2025-01-26
8879,15849,23,61.0,2024-08-28
8880,15852,19,56.0,2026-04-09
8881,15852,9,49.0,2026-04-09
8882,15854,21,48.0,2025-03-27
8883,15855,9,37.0,2026-02-27
8884,15858,9,52.0,2025-08-02
8885,15859,19,49.0,2024-06-01
8886,15860,7,55.0,2024-06-08
8887,15862,23,54.0,2024-07-22
8888,15863,19,35.0,2024-08-10
8889,15864,11,41.0,2025-10-08
8890,15865,7,36.0,2024-09-14
8891,15867,7,42.0,2024-05-01
8892,15868,5,61.0,2025-11-22
8893,15869,1,50.0,2025-07-11
8894,15870,23,35.0,2025-06-17
8895,15870,7,44.0,2025-06-12
8896,15871,7,42.0,2025-04-19
8897,15872,21,72.0,2024-12-19
8898,15872,22,90.0,2024-12-19
8899,15872,5,95.0,2024-12-28
8900,15872,6,78.0,2024-12-28
8901,15873,5,43.0,2025-09-25
8902,15880,19,89.0,2024-12-01
8903,15880,20,93.0,2024-12-01
8904,15884,21,81.0,2025-08-13
8905,15884,22,98.0,2025-08-13
8906,15885,17,58.0,2025-11-14
8907,15886,5,44.0,2024-12-06
8908,15887,7,63.0,2024-04-26
8909,15888,5,62.0,2025-10-25
8910,15890,19,87.0,2025-12-25
8911,15890,20,100.0,2025-12-25
8912,15892,21,81.0,2026-06-03
8913,15892,22,78.0,2026-06-03
8914,15896,5,42.0,2025-12-23
8915,15898,9,36.0,2025-05-17
8916,15899,19,41.0,2026-04-25
8917,15900,19,42.0,2025-05-08
8918,15903,7,57.0,2026-01-15
8919,15903,19,58.0,2026-01-05
8920,15904,11,56.0,2024-02-27
8921,15906,23,64.0,2024-07-10
8922,15909,1,42.0,2024-04-06
8923,15910,7,64.0,2026-04-04
8924,15911,19,45.0,2025-07-23
8925,15914,23,84.0,2024-08-14
8926,15914,24,96.0,2024-08-14
8927,15917,7,42.0,2024-05-16
8928,15919,3,37.0,2025-07-07
8929,15920,19,41.0,2024-06-02
8930,15931,7,56.0,2024-07-26
8931,15934,3,42.0,2025-11-10
8932,15934,19,84.0,2025-12-31
8933,15934,20,80.0,2025-12-31
8934,15935,9,89.0,2025-05-13
8935,15935,10,77.0,2025-05-13
8936,15937,11,87.0,2024-03-09
8937,15937,12,88.0,2024-03-09
8938,15940,7,60.0,2025-12-02
8939,15942,19,39.0,2025-10-18
8940,15943,23,40.0,2024-06-04
8941,15947,15,61.0,2025-06-09
8942,15953,21,75.0,2025-09-25
8943,15953,22,73.0,2025-09-25
8944,15955,19,36.0,2025-01-25
8945,15956,19,63.0,2025-07-24
8946,15962,19,72.0,2025-09-21
8947,15962,20,83.0,2025-09-21
8948,15965,5,47.0,2024-09-02
8949,15968,11,39.0,2025-05-19
8950,15970,1,35.0,2024-11-14
8951,15971,23,42.0,2024-12-20
8952,15972,15,62.0,2025-08-19
8953,15973,7,52.0,2024-05-11
8954,15975,19,43.0,2025-02-22
8955,15976,5,74.0,2026-06-02
8956,15976,6,97.0,2026-06-02
8957,15977,15,63.0,2026-04-06
8958,15978,19,50.0,2025-08-28
8959,15978,11,40.0,2025-07-19
8960,15980,5,50.0,2026-03-13
8961,15982,17,42.0,2024-02-27
8962,15984,13,93.0,2026-02-21
8963,15984,14,99.0,2026-02-21
8964,15985,17,57.0,2025-03-22
8965,15987,3,91.0,2025-05-06
8966,15987,4,79.0,2025-05-06
8967,15990,5,62.0,2025-02-25
8968,15996,23,88.0,2024-12-18
8969,15996,24,91.0,2024-12-18
8970,16000,7,43.0,2024-12-10
8971,16006,13,35.0,2025-01-18
8972,16011,5,40.0,2024-11-04
8973,16012,21,60.0,2025-06-11
8974,16014,23,65.0,2024-12-12
8975,16014,5,60.0,2024-12-22
8976,16017,11,93.0,2025-03-30
8977,16017,12,82.0,2025-03-30
8978,16019,11,86.0,2025-01-02
8979,16019,12,86.0,2025-01-02
8980,16021,23,45.0,2026-03-22
8981,16022,11,59.0,2026-03-30
8982,16023,19,58.0,2024-06-25
8983,16028,7,54.0,2025-11-14
8984,16033,17,52.0,2025-08-04
8985,16040,7,64.0,2025-08-29
8986,16040,19,80.0,2025-10-01
8987,16040,20,76.0,2025-10-01
8988,16041,7,36.0,2024-10-07
8989,16042,3,36.0,2025-09-11
8990,16044,23,59.0,2024-11-04
8991,16047,21,74.0,2025-04-03
8992,16047,22,99.0,2025-04-03
8993,16050,23,35.0,2024-12-15
8994,16060,9,50.0,2026-05-09
8995,16066,13,78.0,2024-06-04
8996,16066,14,72.0,2024-06-04
8997,16066,1,91.0,2024-06-01
8998,16066,2,92.0,2024-06-01
8999,16067,7,76.0,2025-09-15
9000,16067,8,88.0,2025-09-15
9001,16067,11,65.0,2025-07-06
9002,16068,15,61.0,2025-08-10
9003,16080,21,65.0,2025-12-20
9004,16081,23,54.0,2024-12-27
9005,16082,3,53.0,2025-05-23
9006,16083,21,65.0,2026-04-27
9007,16085,19,50.0,2024-06-01
9008,16086,23,41.0,2026-02-24
9009,16089,13,92.0,2025-03-16
9010,16089,14,96.0,2025-03-16
9011,16090,5,41.0,2024-03-22
9012,16093,7,72.0,2025-06-08
9013,16093,8,85.0,2025-06-08
9014,16098,23,47.0,2025-01-20
9015,16101,19,99.0,2026-02-24
9016,16101,20,92.0,2026-02-24
9017,16108,19,75.0,2024-06-27
9018,16108,20,86.0,2024-06-27
9019,16109,23,60.0,2025-12-17
9020,16111,19,47.0,2025-11-02
9021,16119,13,58.0,2025-03-23
9022,16120,7,65.0,2024-11-17
9023,16121,15,60.0,2025-07-30
9024,16122,5,100.0,2026-03-29
9025,16122,6,78.0,2026-03-29
9026,16123,13,56.0,2026-01-15
9027,16128,17,37.0,2025-03-30
9028,16129,15,65.0,2025-09-06
9029,16133,19,72.0,2026-06-29
9030,16133,20,87.0,2026-06-29
9031,16137,23,88.0,2024-08-17
9032,16137,24,77.0,2024-08-17
9033,16137,7,41.0,2024-08-02
9034,16141,17,61.0,2025-12-04
9035,16143,7,36.0,2024-09-28
9036,16145,3,59.0,2026-03-05
9037,16157,19,44.0,2024-05-10
9038,16164,19,62.0,2025-08-04
9039,16166,19,91.0,2024-05-02
9040,16166,20,83.0,2024-05-02
9041,16167,5,46.0,2025-10-30
9042,16170,23,99.0,2024-06-12
9043,16170,24,93.0,2024-06-12
9044,16170,19,88.0,2024-07-07
9045,16170,20,100.0,2024-07-07
9046,16172,7,49.0,2024-07-23
9047,16173,21,50.0,2025-09-04
9048,16178,5,39.0,2026-03-11
9049,16180,9,64.0,2025-09-22
9050,16182,11,48.0,2026-05-12
9051,16184,19,55.0,2025-12-31
9052,16191,21,45.0,2025-04-05
9053,16192,9,98.0,2026-01-06
9054,16192,10,92.0,2026-01-06
9055,16193,9,49.0,2025-06-07
9056,16194,19,52.0,2024-07-16
9057,16194,23,62.0,2024-08-14
9058,16196,7,54.0,2024-05-25
9059,16197,15,53.0,2025-11-07
9060,16200,17,95.0,2025-04-07
9061,16200,18,72.0,2025-04-07
9062,16203,5,64.0,2024-02-28
9063,16205,19,64.0,2024-01-16
9064,16206,15,52.0,2025-02-13
9065,16207,13,45.0,2025-07-28
9066,16208,5,50.0,2026-05-16
9067,16209,23,74.0,2024-09-26
9068,16209,24,97.0,2024-09-26
9069,16211,7,42.0,2024-05-02
9070,16219,1,52.0,2025-11-15
9071,16222,19,40.0,2024-09-22
9072,16224,23,90.0,2024-09-19
9073,16224,24,85.0,2024-09-19
9074,16228,19,64.0,2024-05-21
9075,16231,13,51.0,2025-12-21
9076,16236,21,63.0,2024-10-25
9077,16236,1,49.0,2024-11-11
9078,16246,11,56.0,2025-01-08
9079,16246,5,57.0,2025-01-09
9080,16249,23,54.0,2024-11-19
9081,16249,5,61.0,2024-11-14
9082,16252,7,73.0,2024-08-04
9083,16252,8,100.0,2024-08-04
9084,16252,19,65.0,2024-06-18
9085,16252,23,38.0,2024-06-09
9086,16262,3,60.0,2025-01-19
9087,16262,23,96.0,2025-01-31
9088,16262,24,85.0,2025-01-31
9089,16262,17,51.0,2024-12-17
9090,16263,9,77.0,2026-01-22
9091,16263,10,94.0,2026-01-22
9092,16264,23,39.0,2025-02-18
9093,16266,5,35.0,2025-02-19
9094,16267,19,37.0,2024-09-18
9095,16268,11,56.0,2024-12-21
9096,16270,9,51.0,2025-04-09
9097,16271,13,43.0,2025-10-31
9098,16276,23,38.0,2024-08-13
9099,16278,17,63.0,2025-10-04
9100,16279,17,59.0,2025-01-10
9101,16282,23,35.0,2024-02-23
9102,16284,5,42.0,2026-01-16
9103,16285,3,92.0,2026-06-25
9104,16285,4,85.0,2026-06-25
9105,16286,7,36.0,2024-04-03
9106,16287,7,43.0,2024-05-05
9107,16290,1,37.0,2024-03-07
9108,16290,11,54.0,2024-02-07
9109,16302,21,37.0,2024-02-12
9110,16303,5,53.0,2025-05-10
9111,16305,9,85.0,2024-04-12
9112,16305,10,88.0,2024-04-12
9113,16306,1,50.0,2024-09-12
9114,16306,19,47.0,2024-08-17
9115,16307,5,54.0,2026-06-03
9116,16310,23,96.0,2026-01-08
9117,16310,24,91.0,2026-01-08
9118,16310,19,35.0,2025-12-11
9119,16311,7,62.0,2026-05-04
9120,16317,3,80.0,2025-03-06
9121,16317,4,94.0,2025-03-06
9122,16317,21,43.0,2025-01-06
9123,16321,23,90.0,2024-03-14
9124,16321,24,83.0,2024-03-14
9125,16331,19,52.0,2024-08-02
9126,16336,3,48.0,2025-04-05
9127,16337,19,87.0,2024-09-13
9128,16337,20,99.0,2024-09-13
9129,16340,11,45.0,2026-04-30
9130,16345,7,63.0,2026-03-22
9131,16346,13,62.0,2025-06-22
9132,16346,23,63.0,2025-06-19
9133,16347,21,75.0,2026-02-18
9134,16347,22,96.0,2026-02-18
9135,16348,9,65.0,2025-03-24
9136,16351,7,48.0,2024-04-04
9137,16354,19,73.0,2024-08-18
9138,16354,20,90.0,2024-08-18
9139,16357,23,54.0,2025-06-01
9140,16358,23,60.0,2024-01-13
9141,16360,23,35.0,2025-03-03
9142,16363,19,94.0,2024-04-20
9143,16363,20,84.0,2024-04-20
9144,16364,13,55.0,2024-03-30
9145,16368,23,59.0,2024-08-13
9146,16371,23,87.0,2024-11-10
9147,16371,24,77.0,2024-11-10
9148,16376,13,40.0,2025-01-25
9149,16379,3,90.0,2025-05-06
9150,16379,4,99.0,2025-05-06
9151,16382,5,36.0,2024-10-18
9152,16383,7,40.0,2024-05-22
9153,16387,15,44.0,2025-01-11
9154,16388,11,59.0,2025-09-23
9155,16390,3,60.0,2025-12-06
9156,16391,1,41.0,2024-04-06
9157,16392,13,44.0,2025-11-18
9158,16395,21,37.0,2026-04-13
9159,16395,11,51.0,2026-04-01
9160,16396,21,61.0,2024-11-15
9161,16397,15,65.0,2026-03-28
9162,16397,7,74.0,2026-05-14
9163,16397,8,80.0,2026-05-14
9164,16400,19,43.0,2024-08-08
9165,16401,11,100.0,2025-12-17
9166,16401,12,72.0,2025-12-17
9167,16405,7,77.0,2026-01-17
9168,16405,8,95.0,2026-01-17
9169,16405,19,77.0,2025-12-05
9170,16405,20,85.0,2025-12-05
9171,16408,19,84.0,2026-02-11
9172,16408,20,85.0,2026-02-11
9173,16410,15,87.0,2025-12-13
9174,16410,16,79.0,2025-12-13
9175,16413,7,55.0,2024-05-19
9176,16418,19,64.0,2026-03-13
9177,16418,3,43.0,2026-03-14
9178,16421,21,52.0,2025-06-25
9179,16423,7,97.0,2024-06-13
9180,16423,8,79.0,2024-06-13
9181,16426,19,81.0,2025-01-03
9182,16426,20,99.0,2025-01-03
9183,16428,1,95.0,2025-07-12
9184,16428,2,92.0,2025-07-12
9185,16431,23,59.0,2024-03-01
9186,16438,7,98.0,2024-09-14
9187,16438,8,100.0,2024-09-14
9188,16439,19,75.0,2024-06-27
9189,16439,20,100.0,2024-06-27
9190,16443,23,40.0,2024-10-27
9191,16443,1,38.0,2024-10-29
9192,16445,21,53.0,2024-10-19
9193,16447,7,65.0,2025-04-14
9194,16449,7,64.0,2025-09-18
9195,16451,15,52.0,2025-12-21
9196,16459,19,62.0,2025-07-23
9197,16462,23,50.0,2024-08-06
9198,16464,7,45.0,2024-05-21
9199,16469,17,89.0,2026-03-28
9200,16469,18,95.0,2026-03-28
9201,16471,23,54.0,2024-09-08
9202,16477,5,48.0,2025-03-08
9203,16478,23,88.0,2026-05-19
9204,16478,24,78.0,2026-05-19
9205,16484,11,41.0,2026-05-11
9206,16489,19,61.0,2025-01-18
9207,16492,13,53.0,2025-09-24
9208,16493,19,78.0,2024-06-02
9209,16493,20,75.0,2024-06-02
9210,16494,17,55.0,2025-09-03
9211,16496,23,52.0,2025-12-10
9212,16499,23,52.0,2024-07-14
9213,16501,17,50.0,2025-12-24
9214,16504,7,73.0,2024-10-21
9215,16504,8,82.0,2024-10-21
9216,16512,7,90.0,2024-03-24
9217,16512,8,89.0,2024-03-24
9218,16513,7,59.0,2024-11-22
9219,16514,23,60.0,2026-03-04
9220,16515,23,53.0,2024-10-18
9221,16516,23,80.0,2025-09-08
9222,16516,24,87.0,2025-09-08
9223,16518,1,99.0,2024-12-16
9224,16518,2,88.0,2024-12-16
9225,16522,11,96.0,2025-11-23
9226,16522,12,99.0,2025-11-23
9227,16526,1,46.0,2025-04-19
9228,16529,7,54.0,2025-02-12
9229,16530,7,44.0,2025-01-23
9230,16536,7,80.0,2024-05-12
9231,16536,8,80.0,2024-05-12
9232,16537,11,79.0,2025-06-07
9233,16537,12,92.0,2025-06-07
9234,16540,19,56.0,2025-02-02
9235,16541,21,85.0,2024-11-25
9236,16541,22,88.0,2024-11-25
9237,16542,7,52.0,2024-06-17
9238,16546,1,77.0,2024-09-05
9239,16546,2,93.0,2024-09-05
9240,16547,7,38.0,2024-05-25
9241,16557,7,59.0,2024-09-03
9242,16558,3,79.0,2025-06-24
9243,16558,4,77.0,2025-06-24
9244,16562,1,59.0,2026-04-06
9245,16563,23,43.0,2024-11-25
9246,16566,23,58.0,2024-08-18
9247,16566,7,61.0,2024-08-09
9248,16570,1,87.0,2025-01-14
9249,16570,2,79.0,2025-01-14
9250,16571,9,49.0,2025-09-01
9251,16577,7,85.0,2024-07-31
9252,16577,8,72.0,2024-07-31
9253,16578,13,60.0,2025-02-08
9254,16579,1,62.0,2025-08-15
9255,16580,5,46.0,2025-01-21
9256,16582,15,74.0,2025-03-18
9257,16582,16,76.0,2025-03-18
9258,16583,23,63.0,2026-04-01
9259,16589,7,56.0,2024-09-09
9260,16590,11,40.0,2025-10-25
9261,16591,7,77.0,2024-07-25
9262,16591,8,83.0,2024-07-25
9263,16591,23,53.0,2024-08-06
9264,16594,11,42.0,2026-04-08
9265,16594,13,76.0,2026-04-29
9266,16594,14,83.0,2026-04-29
9267,16595,19,59.0,2026-01-16
9268,16599,7,42.0,2025-05-26
9269,16600,19,37.0,2024-09-02
9270,16602,15,64.0,2026-04-29
9271,16602,19,65.0,2026-05-10
9272,16603,19,64.0,2024-09-08
9273,16605,15,42.0,2025-09-17
9274,16606,1,64.0,2024-11-05
9275,16607,17,52.0,2025-06-09
9276,16609,7,36.0,2024-03-16
9277,16610,19,44.0,2024-09-26
9278,16613,19,54.0,2024-09-12
9279,16615,7,58.0,2026-02-25
9280,16615,13,89.0,2026-04-19
9281,16615,14,82.0,2026-04-19
9282,16616,7,64.0,2026-02-24
9283,16616,19,64.0,2026-03-06
9284,16618,23,43.0,2025-03-15
9285,16618,21,64.0,2025-03-21
9286,16619,7,73.0,2024-05-12
9287,16619,8,80.0,2024-05-12
9288,16620,1,43.0,2025-01-23
9289,16622,5,96.0,2024-03-21
9290,16622,6,97.0,2024-03-21
9291,16625,7,90.0,2026-06-09
9292,16625,8,98.0,2026-06-09
9293,16630,13,44.0,2025-06-24
9294,16631,15,63.0,2026-05-18
9295,16636,7,37.0,2024-07-28
9296,16639,19,49.0,2024-09-19
9297,16640,1,35.0,2026-01-22
