progress_id,student_id,lesson_id,completion_percentage,last_accessed
74987,17579,24,100.0,2025-01-06
74988,17580,74,100.0,2025-04-14
74989,17580,53,100.0,2025-05-24
74990,17580,54,100.0,2025-05-24
74991,17581,103,100.0,2025-09-02
74992,17581,104,100.0,2025-08-31
74993,17581,105,100.0,2025-09-06
74994,17582,94,100.0,2026-03-18
74995,17582,95,100.0,2026-03-18
74996,17583,94,100.0,2024-07-16
74997,17583,111,50.0,2024-08-22
74998,17583,112,50.0,2024-08-22
74999,17583,113,50.0,2024-08-28
75000,17583,114,100.0,2024-08-16
75001,17583,115,100.0,2024-08-17
75002,17583,116,50.0,2024-08-23
75003,17583,117,50.0,2024-08-28
75004,17585,94,50.0,2025-04-13
75005,17585,95,100.0,2025-04-08
75006,17585,96,100.0,2025-04-13
75007,17585,97,100.0,2025-04-11
75008,17585,98,100.0,2025-04-04
75009,17585,66,100.0,2025-03-29
75010,17585,67,100.0,2025-03-27
75011,17585,11,100.0,2025-03-26
75012,17585,12,100.0,2025-04-01
75013,17585,13,100.0,2025-03-15
75014,17585,14,100.0,2025-03-14
75015,17585,15,100.0,2025-04-02
75016,17585,16,100.0,2025-03-19
75017,17585,17,100.0,2025-04-02
75018,17585,18,100.0,2025-03-18
75019,17585,19,100.0,2025-03-31
75020,17585,20,100.0,2025-03-20
75021,17585,21,100.0,2025-03-27
75022,17585,22,100.0,2025-03-15
75023,17586,42,50.0,2026-04-17
75024,17586,43,50.0,2026-04-21
75025,17586,44,50.0,2026-04-13
75026,17586,45,50.0,2026-04-16
75027,17586,46,100.0,2026-04-15
75028,17586,47,100.0,2026-04-18
75029,17587,1,100.0,2024-12-01
75030,17587,94,100.0,2024-12-13
75031,17587,95,100.0,2024-12-22
75032,17587,96,100.0,2024-12-16
75033,17587,97,100.0,2024-12-16
75034,17587,98,100.0,2024-12-25
75035,17587,99,100.0,2024-12-15
75036,17587,100,100.0,2024-12-12
75037,17587,101,100.0,2024-12-21
75038,17587,102,100.0,2024-12-24
75039,17588,42,100.0,2025-08-21
75040,17588,43,50.0,2025-09-05
75041,17588,44,100.0,2025-08-28
75042,17588,45,50.0,2025-08-22
75043,17588,46,50.0,2025-08-21
75044,17589,31,100.0,2024-04-05
75045,17589,32,100.0,2024-04-05
75046,17589,42,100.0,2024-03-15
75047,17589,43,100.0,2024-03-15
75048,17589,1,100.0,2024-03-14
75049,17589,2,100.0,2024-03-14
75050,17590,53,100.0,2025-04-16
75051,17590,54,100.0,2025-04-15
75052,17591,31,100.0,2024-11-03
75053,17591,32,100.0,2024-10-13
75054,17591,33,100.0,2024-10-28
75055,17591,34,100.0,2024-10-10
75056,17591,35,100.0,2024-10-19
75057,17591,36,100.0,2024-10-31
75058,17591,37,100.0,2024-10-21
75059,17591,38,100.0,2024-10-11
75060,17591,39,100.0,2024-10-24
75061,17591,40,100.0,2024-10-30
75062,17591,41,100.0,2024-10-27
75063,17591,111,100.0,2024-11-09
75064,17591,112,100.0,2024-11-03
75065,17591,113,50.0,2024-11-11
75066,17591,114,50.0,2024-11-06
75067,17591,115,50.0,2024-10-27
75068,17591,116,50.0,2024-11-09
75069,17591,117,100.0,2024-11-11
75070,17591,118,50.0,2024-11-02
75071,17591,103,100.0,2024-09-24
75072,17592,53,100.0,2026-03-17
75073,17592,54,100.0,2026-03-15
75074,17593,111,100.0,2024-11-28
75075,17594,74,100.0,2025-01-30
75076,17594,75,50.0,2025-01-28
75077,17594,76,50.0,2025-01-25
75078,17595,103,100.0,2025-12-05
75079,17595,104,100.0,2025-12-05
75080,17596,85,100.0,2025-07-25
75081,17598,23,100.0,2024-12-29
75082,17598,111,100.0,2024-12-31
75083,17598,112,100.0,2025-01-01
75084,17600,31,100.0,2024-07-07
75085,17600,32,100.0,2024-07-08
75086,17601,66,100.0,2025-09-11
75087,17601,67,100.0,2025-09-12
75088,17602,103,100.0,2024-09-22
75089,17602,104,50.0,2024-09-21
75090,17602,105,50.0,2024-10-02
75091,17602,106,100.0,2024-09-22
75092,17602,107,50.0,2024-10-06
75093,17604,42,100.0,2025-12-22
75094,17604,43,100.0,2025-12-19
75095,17604,44,50.0,2025-12-25
75096,17604,45,100.0,2025-12-26
75097,17604,46,50.0,2025-12-23
75098,17604,47,100.0,2026-01-01
75099,17604,48,100.0,2025-12-27
75100,17604,49,50.0,2025-12-28
75101,17604,50,100.0,2025-12-21
75102,17606,111,100.0,2026-02-27
75103,17606,112,100.0,2026-02-28
75104,17608,94,100.0,2025-04-30
75105,17610,94,50.0,2024-08-31
75106,17610,95,50.0,2024-08-30
75107,17610,96,100.0,2024-08-19
75108,17610,97,50.0,2024-08-27
75109,17611,111,50.0,2024-11-17
75110,17611,112,50.0,2024-11-13
75111,17611,113,50.0,2024-11-18
75112,17611,114,100.0,2024-11-24
75113,17611,115,50.0,2024-11-13
75114,17611,116,100.0,2024-11-24
75115,17611,117,100.0,2024-11-23
75116,17612,94,100.0,2024-08-11
75117,17613,23,100.0,2025-01-12
75118,17614,31,100.0,2024-12-19
75119,17614,32,100.0,2024-12-10
75120,17614,33,50.0,2024-12-14
75121,17614,34,50.0,2024-12-15
75122,17616,31,100.0,2025-11-12
75123,17616,32,50.0,2025-11-04
75124,17616,33,100.0,2025-11-17
75125,17616,34,100.0,2025-11-05
75126,17616,35,100.0,2025-11-17
75127,17616,36,50.0,2025-11-05
75128,17616,37,50.0,2025-11-05
75129,17616,38,50.0,2025-11-18
75130,17616,39,50.0,2025-11-16
75131,17617,85,100.0,2025-08-12
75132,17617,86,100.0,2025-08-08
75133,17617,87,100.0,2025-08-31
75134,17617,88,100.0,2025-08-07
75135,17617,89,100.0,2025-08-30
75136,17617,90,100.0,2025-08-27
75137,17617,91,100.0,2025-09-10
75138,17617,92,100.0,2025-09-07
75139,17617,93,100.0,2025-09-05
75140,17617,31,100.0,2025-07-30
75141,17618,94,100.0,2024-07-30
75142,17618,95,50.0,2024-08-10
75143,17618,96,100.0,2024-08-07
75144,17618,97,100.0,2024-08-07
75145,17618,98,100.0,2024-08-03
75146,17618,111,100.0,2024-06-13
75147,17619,85,100.0,2025-02-13
75148,17619,86,100.0,2025-01-18
75149,17619,87,100.0,2025-02-08
75150,17619,88,100.0,2025-02-18
75151,17619,89,100.0,2025-02-16
75152,17619,90,100.0,2025-01-09
75153,17619,91,100.0,2025-01-25
75154,17619,92,100.0,2025-01-08
75155,17619,93,100.0,2025-01-31
75156,17620,103,100.0,2025-12-09
75157,17620,104,100.0,2025-12-09
75158,17620,66,50.0,2025-12-02
75159,17620,67,100.0,2025-12-06
75160,17620,68,50.0,2025-11-30
75161,17620,31,50.0,2025-12-06
75162,17620,32,100.0,2025-12-04
75163,17620,33,100.0,2025-12-07
75164,17620,34,50.0,2025-12-14
75165,17620,35,100.0,2025-12-11
75166,17620,36,50.0,2025-12-07
75167,17620,37,100.0,2025-12-17
75168,17620,38,100.0,2025-12-09
75169,17620,39,50.0,2025-12-05
75170,17621,66,50.0,2025-03-06
75171,17621,67,100.0,2025-03-08
75172,17621,68,100.0,2025-03-12
75173,17622,85,100.0,2025-04-19
75174,17622,86,100.0,2025-04-19
75175,17625,85,100.0,2025-04-17
75176,17625,94,100.0,2025-04-29
75177,17625,95,50.0,2025-05-02
75178,17625,96,100.0,2025-04-24
75179,17625,97,50.0,2025-04-21
75180,17625,53,100.0,2025-04-20
75181,17625,54,100.0,2025-04-04
75182,17625,55,100.0,2025-04-26
75183,17625,56,100.0,2025-04-04
75184,17625,57,100.0,2025-05-05
75185,17625,58,100.0,2025-04-28
75186,17625,59,100.0,2025-04-06
75187,17625,60,100.0,2025-04-27
75188,17625,61,100.0,2025-04-29
75189,17625,62,100.0,2025-04-13
75190,17625,63,100.0,2025-05-05
75191,17625,64,100.0,2025-04-12
75192,17625,65,100.0,2025-04-16
75193,17626,85,100.0,2025-10-01
75194,17626,94,100.0,2025-11-24
75195,17626,95,100.0,2025-11-25
75196,17626,96,50.0,2025-11-22
75197,17629,111,100.0,2024-08-24
75198,17630,31,100.0,2024-11-08
75199,17630,23,100.0,2024-11-17
75200,17630,24,50.0,2024-11-13
75201,17630,25,50.0,2024-11-11
75202,17630,26,50.0,2024-11-16
75203,17630,27,100.0,2024-11-15
75204,17630,28,100.0,2024-11-05
75205,17630,29,100.0,2024-11-10
75206,17630,103,100.0,2024-11-27
75207,17630,104,50.0,2024-11-21
75208,17630,105,50.0,2024-11-23
75209,17630,106,100.0,2024-11-28
75210,17630,107,50.0,2024-12-05
75211,17630,108,50.0,2024-11-25
75212,17630,109,50.0,2024-11-25
75213,17631,53,100.0,2026-03-10
75214,17632,111,50.0,2024-10-11
75215,17632,112,50.0,2024-10-14
75216,17632,113,100.0,2024-10-15
75217,17632,114,50.0,2024-10-12
75218,17632,115,100.0,2024-10-16
75219,17632,116,100.0,2024-10-18
75220,17632,117,50.0,2024-10-15
75221,17632,118,50.0,2024-10-20
75222,17632,119,50.0,2024-10-19
75223,17632,120,50.0,2024-10-14
75224,17632,121,100.0,2024-10-13
75225,17632,23,100.0,2024-10-18
75226,17632,24,100.0,2024-10-07
75227,17632,25,50.0,2024-10-08
75228,17632,26,100.0,2024-10-15
75229,17632,27,100.0,2024-10-05
75230,17632,28,100.0,2024-10-13
75231,17632,29,50.0,2024-10-06
75232,17632,1,100.0,2024-10-11
75233,17632,2,100.0,2024-10-30
75234,17632,3,100.0,2024-10-12
75235,17632,4,100.0,2024-10-27
75236,17632,5,100.0,2024-11-20
75237,17632,6,100.0,2024-11-19
75238,17632,7,100.0,2024-10-15
75239,17632,8,100.0,2024-10-27
75240,17632,9,100.0,2024-10-22
75241,17632,10,100.0,2024-11-12
75242,17633,31,100.0,2024-04-22
75243,17634,31,100.0,2024-09-02
75244,17634,32,100.0,2024-09-07
75245,17634,33,50.0,2024-09-10
75246,17634,34,100.0,2024-09-06
75247,17634,35,50.0,2024-09-01
75248,17634,36,100.0,2024-09-15
75249,17634,37,100.0,2024-09-03
75250,17634,38,50.0,2024-09-04
75251,17635,42,100.0,2025-10-23
75252,17635,43,100.0,2025-10-25
75253,17636,11,100.0,2026-04-06
75254,17636,12,100.0,2026-04-05
75255,17636,94,50.0,2026-04-19
75256,17636,95,100.0,2026-04-20
75257,17636,96,50.0,2026-04-19
75258,17636,97,50.0,2026-04-24
75259,17636,98,100.0,2026-04-19
75260,17636,99,100.0,2026-04-26
75261,17638,11,100.0,2026-05-21
75262,17639,74,50.0,2026-06-11
75263,17639,75,100.0,2026-06-07
75264,17639,76,100.0,2026-06-09
75265,17639,77,50.0,2026-06-04
75266,17639,78,50.0,2026-06-03
75267,17639,79,100.0,2026-06-11
75268,17639,80,100.0,2026-06-05
75269,17640,94,100.0,2025-03-10
75270,17641,42,100.0,2026-03-18
75271,17641,43,100.0,2026-03-19
75272,17643,23,50.0,2025-07-15
75273,17643,24,100.0,2025-07-24
75274,17643,25,50.0,2025-07-23
75275,17644,23,50.0,2026-03-08
75276,17644,24,100.0,2026-03-08
75277,17644,25,50.0,2026-03-14
75278,17644,26,100.0,2026-03-01
75279,17644,27,100.0,2026-02-28
75280,17644,28,100.0,2026-03-05
75281,17644,29,100.0,2026-03-15
75282,17645,23,100.0,2025-01-18
75283,17647,11,100.0,2025-07-19
75284,17647,12,100.0,2025-06-26
75285,17647,13,100.0,2025-06-27
75286,17647,14,100.0,2025-07-15
75287,17647,15,100.0,2025-07-10
75288,17647,16,100.0,2025-07-11
75289,17647,17,100.0,2025-07-10
75290,17647,18,100.0,2025-06-28
75291,17647,19,100.0,2025-07-09
75292,17647,20,100.0,2025-07-07
75293,17647,21,100.0,2025-07-15
75294,17647,22,100.0,2025-07-06
75295,17647,85,100.0,2025-05-19
75296,17649,31,100.0,2024-09-25
75297,17650,94,100.0,2025-04-12
75298,17650,95,100.0,2025-04-10
75299,17651,1,100.0,2024-09-05
75300,17651,2,100.0,2024-08-26
75301,17651,3,100.0,2024-09-02
75302,17651,4,100.0,2024-08-26
75303,17651,5,100.0,2024-09-07
75304,17651,6,100.0,2024-08-28
75305,17651,7,100.0,2024-08-29
75306,17651,8,100.0,2024-09-02
75307,17651,9,100.0,2024-08-30
75308,17651,10,100.0,2024-09-07
75309,17651,31,50.0,2024-09-21
75310,17651,32,100.0,2024-10-01
75311,17651,33,50.0,2024-09-26
75312,17651,34,100.0,2024-09-19
75313,17651,35,100.0,2024-09-17
75314,17651,36,100.0,2024-09-19
75315,17651,37,100.0,2024-09-29
75316,17651,38,100.0,2024-09-28
75317,17651,94,100.0,2024-08-12
75318,17651,95,100.0,2024-08-10
75319,17653,23,100.0,2024-03-17
75320,17653,24,100.0,2024-03-17
75321,17653,42,100.0,2024-03-10
75322,17654,111,100.0,2024-11-23
75323,17655,11,100.0,2026-01-19
75324,17656,31,100.0,2026-05-03
75325,17656,32,100.0,2026-05-05
75326,17656,111,100.0,2026-04-27
75327,17658,85,100.0,2025-01-01
75328,17658,86,100.0,2024-12-19
75329,17658,87,100.0,2025-01-17
75330,17658,88,100.0,2025-01-08
75331,17658,89,100.0,2024-12-30
75332,17658,90,100.0,2025-01-01
75333,17658,91,100.0,2024-12-28
75334,17658,92,100.0,2025-01-11
75335,17658,93,100.0,2025-01-08
75336,17660,111,100.0,2024-09-08
75337,17660,103,100.0,2024-10-05
75338,17660,104,100.0,2024-09-23
75339,17660,105,100.0,2024-10-08
75340,17660,106,100.0,2024-09-21
75341,17660,107,100.0,2024-10-10
75342,17660,108,100.0,2024-10-07
75343,17660,109,100.0,2024-10-03
75344,17660,110,100.0,2024-09-29
75345,17661,53,100.0,2025-09-12
75346,17661,54,100.0,2025-09-11
75347,17661,42,100.0,2025-09-24
75348,17662,1,100.0,2025-06-01
75349,17662,2,100.0,2025-06-02
75350,17664,11,100.0,2026-04-26
75351,17666,1,100.0,2024-09-04
75352,17666,2,100.0,2024-09-04
75353,17667,31,100.0,2026-01-30
75354,17668,11,100.0,2025-03-28
75355,17668,12,100.0,2025-03-28
75356,17668,31,100.0,2025-02-24
75357,17668,32,100.0,2025-02-24
75358,17668,53,100.0,2025-03-24
75359,17668,54,100.0,2025-03-24
75360,17669,23,100.0,2025-07-30
75361,17669,24,50.0,2025-08-02
75362,17669,25,100.0,2025-08-01
75363,17669,26,50.0,2025-07-24
75364,17670,103,100.0,2024-12-03
75365,17670,104,100.0,2024-12-03
75366,17672,23,50.0,2026-04-10
75367,17672,24,100.0,2026-04-15
75368,17672,25,100.0,2026-04-11
75369,17672,111,100.0,2026-05-20
75370,17672,112,50.0,2026-05-14
75371,17672,113,100.0,2026-05-24
75372,17672,114,50.0,2026-05-10
75373,17672,115,100.0,2026-05-10
75374,17672,116,100.0,2026-05-13
75375,17672,117,50.0,2026-05-13
75376,17672,118,100.0,2026-05-19
75377,17672,119,100.0,2026-05-17
75378,17672,120,100.0,2026-05-13
75379,17672,121,100.0,2026-05-12
75380,17673,111,100.0,2025-02-13
75381,17673,112,100.0,2025-02-13
75382,17674,94,100.0,2024-07-09
75383,17674,95,100.0,2024-07-07
75384,17674,96,100.0,2024-07-10
75385,17674,97,100.0,2024-07-15
75386,17674,98,100.0,2024-07-03
75387,17674,99,100.0,2024-07-07
75388,17674,100,100.0,2024-07-16
75389,17674,101,100.0,2024-07-08
75390,17674,102,100.0,2024-07-11
75391,17675,94,50.0,2025-04-27
75392,17675,95,100.0,2025-04-28
75393,17675,96,100.0,2025-05-03
75394,17676,23,100.0,2024-10-12
75395,17676,31,100.0,2024-11-17
75396,17676,32,100.0,2024-11-05
75397,17676,33,100.0,2024-11-09
75398,17676,34,100.0,2024-10-29
75399,17676,35,100.0,2024-11-10
75400,17676,36,100.0,2024-10-28
75401,17676,37,100.0,2024-11-14
75402,17676,38,100.0,2024-11-14
75403,17676,39,100.0,2024-11-06
75404,17676,40,100.0,2024-11-14
75405,17676,41,100.0,2024-11-10
75406,17677,23,100.0,2025-06-22
75407,17677,24,50.0,2025-06-10
75408,17677,25,100.0,2025-06-15
75409,17677,26,100.0,2025-06-07
75410,17677,27,50.0,2025-06-10
75411,17677,28,100.0,2025-06-19
75412,17679,74,50.0,2025-11-26
75413,17679,75,100.0,2025-12-03
75414,17679,76,100.0,2025-12-08
75415,17679,77,50.0,2025-11-25
75416,17679,78,100.0,2025-11-26
75417,17679,79,100.0,2025-11-24
75418,17679,80,50.0,2025-11-24
75419,17680,111,100.0,2024-03-28
75420,17680,112,100.0,2024-03-26
75421,17683,1,100.0,2026-03-07
75422,17685,53,100.0,2025-05-31
75423,17685,54,100.0,2025-06-02
75424,17685,42,100.0,2025-06-04
75425,17685,43,100.0,2025-06-03
75426,17685,74,100.0,2025-06-21
75427,17685,75,50.0,2025-06-20
75428,17685,76,100.0,2025-06-18
75429,17685,77,100.0,2025-06-11
75430,17685,78,100.0,2025-06-21
75431,17685,79,100.0,2025-06-14
75432,17686,74,100.0,2025-06-19
75433,17686,75,50.0,2025-06-14
75434,17686,76,50.0,2025-06-19
75435,17686,77,50.0,2025-06-13
75436,17688,23,100.0,2024-02-10
75437,17688,85,100.0,2024-01-11
75438,17690,111,100.0,2024-07-07
75439,17690,94,100.0,2024-07-13
75440,17690,95,50.0,2024-07-18
75441,17690,96,50.0,2024-07-28
75442,17690,97,100.0,2024-07-19
75443,17690,98,50.0,2024-07-14
75444,17690,31,100.0,2024-07-25
75445,17690,32,100.0,2024-07-27
75446,17690,33,100.0,2024-08-07
75447,17690,34,100.0,2024-07-25
75448,17690,35,100.0,2024-07-29
75449,17690,36,100.0,2024-08-09
75450,17690,37,100.0,2024-08-02
75451,17690,38,100.0,2024-07-31
75452,17690,39,100.0,2024-07-25
75453,17690,40,100.0,2024-08-14
75454,17690,41,100.0,2024-07-27
75455,17691,111,100.0,2025-07-10
75456,17692,53,100.0,2025-09-06
75457,17692,54,100.0,2025-09-04
75458,17692,111,100.0,2025-09-11
75459,17692,112,100.0,2025-09-11
75460,17692,11,100.0,2025-10-03
75461,17692,12,100.0,2025-09-23
75462,17692,13,100.0,2025-09-25
75463,17692,14,100.0,2025-10-10
75464,17692,15,100.0,2025-10-08
75465,17692,16,100.0,2025-09-25
75466,17692,17,100.0,2025-10-07
75467,17692,18,100.0,2025-10-01
75468,17692,19,100.0,2025-10-17
75469,17692,20,100.0,2025-09-19
75470,17692,21,100.0,2025-09-26
75471,17692,22,100.0,2025-09-20
75472,17693,111,100.0,2024-09-01
75473,17693,112,100.0,2024-09-01
75474,17693,31,100.0,2024-08-02
75475,17694,31,100.0,2024-05-11
75476,17694,32,100.0,2024-05-13
75477,17695,103,50.0,2025-01-12
75478,17695,104,50.0,2025-01-18
75479,17695,105,50.0,2025-01-03
75480,17695,106,100.0,2025-01-13
75481,17695,107,100.0,2025-01-11
75482,17695,108,100.0,2025-01-17
75483,17695,31,100.0,2024-12-25
75484,17695,32,100.0,2024-12-25
75485,17695,74,100.0,2025-02-07
75486,17698,111,100.0,2024-09-02
75487,17698,112,50.0,2024-08-25
75488,17698,113,100.0,2024-08-30
75489,17698,114,100.0,2024-08-24
75490,17698,115,100.0,2024-09-05
75491,17699,111,100.0,2025-01-22
75492,17699,112,100.0,2025-01-22
75493,17699,11,100.0,2025-04-12
75494,17699,12,100.0,2025-04-22
75495,17699,13,100.0,2025-04-03
75496,17699,14,100.0,2025-04-07
75497,17699,15,100.0,2025-03-11
75498,17699,16,100.0,2025-04-03
75499,17699,17,100.0,2025-04-16
75500,17699,18,100.0,2025-04-12
75501,17699,19,100.0,2025-03-28
75502,17699,20,100.0,2025-03-11
75503,17699,21,100.0,2025-03-07
75504,17699,22,100.0,2025-03-25
75505,17700,111,100.0,2024-07-19
75506,17700,112,100.0,2024-08-14
75507,17700,113,100.0,2024-08-09
75508,17700,114,100.0,2024-07-20
75509,17700,115,100.0,2024-08-19
75510,17700,116,100.0,2024-07-20
75511,17700,117,100.0,2024-08-08
75512,17700,118,100.0,2024-08-26
75513,17700,119,100.0,2024-07-18
75514,17700,120,100.0,2024-08-20
75515,17700,121,100.0,2024-07-31
75516,17700,122,100.0,2024-08-16
75517,17700,123,100.0,2024-08-08
75518,17700,124,100.0,2024-08-16
75519,17700,125,100.0,2024-08-05
75520,17701,31,100.0,2024-05-24
75521,17701,32,100.0,2024-05-05
75522,17701,33,100.0,2024-05-25
75523,17701,34,100.0,2024-05-10
75524,17701,35,100.0,2024-05-22
75525,17701,36,100.0,2024-05-24
75526,17701,37,100.0,2024-05-29
75527,17701,38,100.0,2024-05-14
75528,17701,39,100.0,2024-05-23
75529,17701,40,100.0,2024-05-06
75530,17701,41,100.0,2024-05-08
75531,17703,94,100.0,2024-09-19
75532,17703,95,100.0,2024-09-18
75533,17704,1,100.0,2024-11-07
75534,17705,23,100.0,2024-12-23
75535,17705,24,100.0,2024-12-23
75536,17706,31,100.0,2024-10-08
75537,17706,32,100.0,2024-10-08
75538,17707,66,100.0,2026-04-08
75539,17707,67,100.0,2026-04-08
75540,17707,85,100.0,2026-04-17
75541,17707,86,100.0,2026-04-17
75542,17708,23,100.0,2024-05-10
75543,17708,24,100.0,2024-05-16
75544,17708,25,100.0,2024-06-07
75545,17708,26,100.0,2024-05-14
75546,17708,27,100.0,2024-05-21
75547,17708,28,100.0,2024-05-15
75548,17708,29,100.0,2024-05-29
75549,17708,30,100.0,2024-06-14
75550,17709,94,100.0,2024-08-06
75551,17709,95,100.0,2024-08-07
75552,17709,31,100.0,2024-09-09
75553,17709,32,100.0,2024-09-01
75554,17709,33,100.0,2024-09-07
75555,17709,34,100.0,2024-09-01
75556,17709,35,100.0,2024-09-05
75557,17709,36,100.0,2024-08-27
75558,17709,37,100.0,2024-09-05
75559,17711,74,100.0,2025-05-08
75560,17711,75,100.0,2025-05-08
75561,17712,85,100.0,2025-04-11
75562,17712,86,100.0,2025-04-11
75563,17713,42,100.0,2025-07-13
75564,17713,43,100.0,2025-06-19
75565,17713,44,100.0,2025-07-11
75566,17713,45,100.0,2025-06-17
75567,17713,46,100.0,2025-07-04
75568,17713,47,100.0,2025-07-10
75569,17713,48,100.0,2025-07-02
75570,17713,49,100.0,2025-06-28
75571,17713,50,100.0,2025-07-04
75572,17713,51,100.0,2025-06-26
75573,17713,52,100.0,2025-07-04
75574,17713,53,100.0,2025-06-25
75575,17713,54,100.0,2025-06-28
75576,17713,55,100.0,2025-07-06
75577,17713,56,100.0,2025-06-29
75578,17713,57,100.0,2025-07-13
75579,17713,58,100.0,2025-06-30
75580,17713,59,100.0,2025-07-12
75581,17713,60,100.0,2025-06-26
75582,17713,61,100.0,2025-06-30
75583,17713,62,100.0,2025-07-10
75584,17713,63,100.0,2025-07-13
75585,17713,64,100.0,2025-06-27
75586,17713,65,100.0,2025-07-16
75587,17713,85,100.0,2025-06-26
75588,17714,1,50.0,2025-05-28
75589,17714,2,100.0,2025-06-03
75590,17714,3,100.0,2025-06-12
75591,17714,4,100.0,2025-06-04
75592,17714,5,50.0,2025-06-10
75593,17714,6,100.0,2025-06-02
75594,17714,7,50.0,2025-06-10
75595,17714,8,100.0,2025-06-04
75596,17714,9,100.0,2025-06-07
75597,17715,1,100.0,2024-01-29
75598,17716,94,100.0,2024-06-25
75599,17716,95,100.0,2024-06-30
75600,17716,96,100.0,2024-07-02
75601,17716,97,100.0,2024-06-28
75602,17716,98,100.0,2024-06-19
75603,17716,99,100.0,2024-06-13
75604,17716,100,100.0,2024-06-14
75605,17716,101,100.0,2024-07-05
75606,17716,102,100.0,2024-06-27
75607,17716,111,100.0,2024-07-05
75608,17716,112,100.0,2024-07-06
75609,17718,103,100.0,2026-04-07
75610,17718,104,100.0,2026-04-06
75611,17718,94,50.0,2026-03-31
75612,17718,95,100.0,2026-04-06
75613,17718,96,100.0,2026-04-02
75614,17718,97,100.0,2026-04-01
75615,17718,42,50.0,2026-04-08
75616,17718,43,50.0,2026-04-13
75617,17718,44,50.0,2026-04-12
75618,17718,45,50.0,2026-04-20
75619,17718,46,50.0,2026-04-20
75620,17718,47,100.0,2026-04-08
75621,17719,23,50.0,2025-12-31
75622,17719,24,100.0,2026-01-02
75623,17719,25,100.0,2025-12-29
75624,17719,26,50.0,2026-01-01
75625,17719,27,100.0,2026-01-01
75626,17719,28,50.0,2026-01-02
75627,17719,29,100.0,2025-12-27
75628,17720,111,50.0,2024-07-27
75629,17720,112,100.0,2024-07-19
75630,17720,113,50.0,2024-07-23
75631,17720,114,50.0,2024-07-31
75632,17720,115,50.0,2024-07-27
75633,17720,116,50.0,2024-07-31
75634,17720,117,50.0,2024-07-25
75635,17720,94,100.0,2024-07-24
75636,17720,95,100.0,2024-07-24
75637,17721,85,100.0,2025-05-12
75638,17721,103,50.0,2025-06-22
75639,17721,104,100.0,2025-06-28
75640,17721,105,100.0,2025-06-29
75641,17721,106,100.0,2025-06-20
75642,17721,107,50.0,2025-06-21
75643,17721,108,100.0,2025-06-27
75644,17723,85,100.0,2024-03-18
75645,17723,86,100.0,2024-03-21
75646,17723,87,50.0,2024-03-12
75647,17724,31,100.0,2025-01-17
75648,17724,11,100.0,2025-01-11
75649,17725,31,100.0,2024-08-21
75650,17725,32,50.0,2024-08-30
75651,17725,33,100.0,2024-08-23
75652,17725,34,50.0,2024-08-21
75653,17726,31,100.0,2024-09-08
75654,17726,32,100.0,2024-09-07
75655,17727,31,100.0,2024-08-06
75656,17727,32,100.0,2024-08-31
75657,17727,33,100.0,2024-08-23
75658,17727,34,100.0,2024-09-02
75659,17727,35,100.0,2024-09-01
75660,17727,36,100.0,2024-09-01
75661,17727,37,100.0,2024-08-17
